"","Neutrophil"
"ST8SIA5",0.0999037279203186
"AC090311.1",0
"AC090241.2",0.0494841454372438
"AC090241.3",0.0484037572481876
"PIAS2",0.196198025867259
"AC090241.1",0
"AC090373.1",0
"KATNAL2",0.049163529902079
"ELOA3D",0
"ELOA3C",0
"ELOA3B",0.0239498632829407
"ELOA3",0
"ELOA2",0
"AC012254.5",0
"AC012254.1",0
"AC012254.3",0
"HDHD2",0
"AC012254.2",0
"AC012254.4",0
"IER3IP1",0
"SKOR2",0
"RNU6-1131P",0
"MIR4527HG",0
"MIR4527",0
"AC102797.2",0
"AC102797.1",0.0310100960341937
"TPMTP1",0
"AC026898.1",0.0364706870760148
"SMAD2",0.402110449948112
"MTCO2P2",0
"AC120349.3",0
"AC120349.1",0.0475622472311526
"AC120349.2",0
"ZBTB7C",0.0908522592051815
"AC105101.1",0
"RNU6-708P",0
"C18orf12",0
"RNA5SP456",0
"AC024288.1",0
"POLR3GP2",0
"CTIF",0
"AC048380.2",0
"AC048380.3",0
"MIR4743",0
"AC048380.1",0
"AC022919.1",0
"AC093567.1",0
"SMAD7",0.0672847701414591
"AC114684.1",0
"AC016866.3",0.0299886314134123
"AC016866.1",0.0260986746378872
"DYM",0.0531397588136888
"MIR4744",0
"AC016866.2",0
"AC044840.1",0
"AC100778.1",0
"PRR13P4",0
"C18orf32",0.157173084375469
"RPL17-C18orf32",0
"AC100778.2",0
"AC100778.3",0
"MIR1539",0
"RPL17",0.0324595010490504
"SNORD58C",0
"SNORD58A",0
"SNORD58B",0
"SRP72P1",0.0612406683378987
"AC091170.1",0.0524071977506015
"LIPG",0.0895944333392926
"SMUG1P1",0
"AC090227.2",0
"ACAA2",0.140584056461824
"AC090227.1",0
"SNHG22",0
"SCARNA17",0
"MYO5B",0.09644786460858
"RNA5SP457",0
"AC091044.1",0
"ADAD1P2",0
"AC105224.1",0
"MIR4320",0
"RN7SL310P",0
"CFAP53",0.0234437885346858
"AC090246.1",0
"MBD1",0.137435859175215
"CXXC1",0.0489812559853419
"AC105227.1",0
"AC105227.2",0
"RNA5SP458",0
"SKA1",0
"RPLP0P11",0
"MAPK4",0.0974851896644093
"AC012433.1",0
"MRO",0
"HNRNPA3P16",0
"RPL17P46",0
"ME2",0.333166400847885
"ELAC1",0
"AC091551.1",0
"SMAD4",0.101142920958426
"SRSF10P1",0
"MEX3C",0.0237985530308925
"RNU1-46P",0
"LINC01630",0.0553569629036553
"SS18L2P2",0.0454192870959781
"AC109315.1",0
"RSL24D1P9",0
"AC027216.1",0
"RPS8P3",0.0506617136004472
"AC016383.2",0
"AC016383.1",0
"DCC",0.120461314273191
"AC011155.1",0
"VN1R76P",0
"MIR4528",0
"LINC01917",0
"LINC01919",0
"RPL29P32",0
"AC090666.1",0
"MBD2",0.780182317599139
"SNORA37",0
"AC093462.1",0
"POLI",0
"STARD6",0
"C18orf54",0
"SNRPGP2",0
"AC090897.2",0.0514386870614943
"AC090897.1",0
"AC091135.1",0
"DYNAP",0
"RAB27B",0.105127008614952
"RPSAP57",0
"AC007673.1",0
"AC098848.1",0.0410641487902548
"CCDC68",0.0652202270400419
"MAP1LC3P",0
"LINC01929",0
"RNA5SP459",0
"TCF4",0.157633931179712
"TCF4-AS1",0.0404316652120039
"MIR4529",0
"TCF4-AS2",0
"RPL21P126",0
"AC022031.2",0
"LINC01415",0
"AC022031.1",0
"LINC01416",0
"AC009271.1",0
"AC006305.1",0
"LINC01905",0
"AC006305.2",0
"LINC01539",0.0239498632829407
"AC006305.3",0
"TXNL1",0.0668373281129161
"WDR7",0
"AC012301.1",0
"WDR7-OT1",0
"LINC-ROR",0.018785223274776
"AC100775.1",0
"BOD1L2",0.0208444804453415
"LINC02565",0
"RNU6-737P",0
"ST8SIA3",0.0576719146070339
"AC090340.1",0.0358687536062386
"ONECUT2",0.0493461077036152
"FECH",0.0269538936957473
"AC100847.1",0
"NARS",0.347688577316358
"AC027097.1",0
"AC027097.2",0
"ATP8B1",0.0794615140381056
"RNU6-742P",0
"RSL24D1P11",0.0547756335620148
"LINC01897",0
"HMGN1P30",0
"NEDD4L",0.11180015436893
"AC107896.1",0
"AC090236.2",0.0439892072025874
"AC090236.1",0
"AC105105.2",0
"MIR122HG",0
"MIR122",0
"MIR3591",0
"AC105105.4",0
"ALPK2",0.0784595736920061
"AC105105.3",0
"AC105105.1",0
"AC104971.2",0
"SNORA108",0
"RPL9P31",0
"AC104971.3",0.046068208399994
"AC104971.1",0
"MALT1",0.18071510974563
"AC104365.1",0
"MRPL37P1",0
"AC104365.3",0
"AC104365.2",0
"RNU6-219P",0
"LINC01926",0
"ZNF532",0.0479481068973476
"RNU2-69P",0
"OACYLP",0.0905388657632684
"AC040963.1",0
"SEC11C",0.0476640353815337
"GRP",0
"RAX",0
"CPLX4",0.0462272275058716
"LMAN1",0.164892388102278
"AC016229.2",0
"CCBE1",0.109730649613662
"AC016229.1",0
"AC090213.1",0
"AC010776.1",0
"AC010776.2",0.0213047027859622
"AC010776.3",0.045593693222413
"RPS26P54",0
"GLUD1P4",0
"AC098847.1",0
"PMAIP1",0.0843424596502219
"AC107990.1",0
"NFE2L3P1",0.0542999355653697
"RN7SL342P",0
"SDCCAG3P1",0
"AC090377.1",0.0192784687802824
"SINHCAFP2",0
"RNU6-567P",0
"AC090771.2",0
"RPS3AP49",0
"RNU4-17P",0
"AC090771.1",0
"AC090621.1",0
"AC091576.1",0.0465197039607884
"MC4R",0
"AC010928.2",0
"MRPS5P4",0
"AC010928.3",0
"AC010928.1",0.044556506484677
"AC113137.1",0
"CTBP2P3",0
"HMGN1P31",0
"CDH20",0
"RNU6-116P",0
"RPL30P14",0.0245361419004622
"AC090409.2",0.044556506484677
"AC090409.1",0
"AC105094.2",0
"AC105094.1",0
"LINC01544",0
"RNF152",0.0713508751629598
"PIGN",0.155753129438231
"RPIAP1",0
"RELCH",0.372074278027972
"AC027514.1",0.0247253316879465
"AC027514.2",0
"TNFRSF11A",0.0217995956971282
"AC100843.1",0
"RPL17P44",0
"AC100843.2",0
"ACTBP9",0
"ZCCHC2",0.341777212602024
"AC064801.1",0
"AC064801.2",0
"RN7SL705P",0
"PHLPP1",0.148335265434912
"RNU6-142P",0
"BCL2",0
"AC022726.1",0
"AC022726.2",0
"KDSR",0
"AC036176.1",0.0535671932094777
"VPS4B",0.623318476838854
"AC036176.2",0.0257974081561114
"SERPINB5",0
"AC036176.3",0
"ATP5MC1P6",0
"SERPINB12",0
"SERPINB13",0
"SERPINB4",0
"SERPINB11",0
"SERPINB3",0
"SERPINB7",0
"SERPINB2",0
"SERPINB10",0
"HMSD",0
"AC009802.1",0
"SERPINB8",0.168303468212822
"LINC01924",0.0481254779080518
"RPL12P39",0
"LINC00305",0
"LINC01538",0.0189194756997514
"AC027506.1",0
"AC007948.1",0
"AC007631.1",0
"LINC01916",0
"AC090358.1",0
"CDH7",0.167681861313712
"AC023394.2",0
"AC023394.1",0
"PRPF19P1",0
"CDH19",0
"RNU6-1037P",0
"MIR5011",0
"RPL31P9",0
"AC091042.1",0
"AC110597.1",0
"DSEL",0.0483058224815313
"AC110597.3",0
"AC114689.3",0.0450896196446977
"AC022662.1",0
"AC022655.1",0
"AC022655.2",0
"AC114689.1",0
"LINC01903",0
"AC114689.2",0
"AC100844.1",0.0427322685342642
"AC068112.1",0
"LINC01912",0
"AC022968.1",0
"AC005909.1",0.0324595010490504
"AKR1B10P2",0
"AC067819.1",0
"TMX3",0.174258940722222
"CCDC102B",0.0565787538681198
"AC040896.1",0
"AC022035.1",0
"RNU6-39P",0.0514522652838499
"SDHCP1",0
"AC096708.2",0
"AC096708.3",0
"AC096708.1",0.0461849453353999
"AC090337.1",0
"AC090337.2",0.0423709931001248
"AC026585.1",0
"DOK6",0
"AC119868.1",0.0329540036968141
"AC119868.2",0.0893836852941291
"AC068254.2",0
"AC068254.1",0
"CD226",0.0158660943648203
"RTTN",0.129316839004914
"SOCS6",0
"LINC01909",0
"LIVAR",0
"LINC01910",0
"LARP7P3",0
"RPS2P6",0
"AC091305.1",0
"RN7SL795P",0
"GTSCR1",0
"AC090415.2",0
"AC090415.1",0
"AC091691.2",0
"AC091691.1",0
"LINC01541",0
"AC090312.1",0
"AC090312.2",0
"LINC01899",0
"AC027458.1",0
"AC069114.1",0
"AC069114.2",0.0348858927048469
"CBLN2",0
"HNRNPA1P11",0
"NETO1",0
"AC023301.1",0
"RNA5SP460",0
"MIR548AV",0
"AC091138.1",0
"AC079062.1",0.0384798576839856
"LINC02582",0
"AC079070.1",0
"RN7SL401P",0
"AC090125.1",0
"AC010947.1",0
"FBXO15",0
"TIMM21",0
"AC090398.1",0
"RN7SL551P",0
"CYB5A",0.175245530282715
"C18orf63",0
"FAUP1",0
"LINC01922",0
"FAM69C",0
"CNDP2",0.196951094570434
"AC009704.2",0
"CNDP1",0.0245698773676004
"AC009704.1",0
"LINC00909",0.147622445976803
"ZNF407",0.295439348856949
"AC015819.2",0
"AC015819.1",0.0386844024765289
"AC015819.3",0
"AC015819.4",0
"ZADH2",0.106788030278164
"TSHZ1",0.0308570341438473
"AC116003.3",0
"AC116003.1",0
"SMIM21",0
"AC116003.2",0
"LINC01898",0
"AC021506.1",0
"AC021506.2",0
"AC090457.1",0.0270310656753919
"AC011095.1",0
"AC103808.6",0.0458898625421234
"LINC01893",0.0522064941556727
"AC103808.2",0
"AC103808.4",0
"AC103808.3",0
"AC103808.1",0
"AC103808.5",0
"ZNF516",0.63519132475875
"AC009716.1",0
"AC009716.2",0.194416881559868
"AC018413.1",0
"C18orf65",0
"LINC00908",0
"LINC00683",0
"LINC01927",0
"LINC01879",0
"ARL2BPP1",0
"CCND3P2",0
"AC139085.1",0
"ZNF236-DT",0
"RNU6-346P",0
"AC027575.2",0
"ZNF236",0.090654344266228
"RPL26P35",0
"AC027575.1",0.040294280721453
"AC093330.1",0
"MBP",2.04753373321676
"AC093330.2",0.0713132674563421
"AC018529.1",0
"AC018529.3",0.0626769966719172
"AC018529.2",0.189345940626094
"AC100863.1",0
"GALR1",0
"AC124254.1",0
"BDP1P",0
"AC123786.1",0
"AC123786.2",0
"RNA5SP461",0
"LINC01029",0.0412667709746872
"AC134978.1",0
"RNU6-655P",0
"AC107892.1",0
"AC087399.1",0
"AC012572.1",0
"AC044873.1",0
"AC091027.2",0
"AC091027.1",0
"LINC01896",0
"SALL3",0
"ATP9B",0.151131551803005
"AC099689.1",0
"AC125437.1",0.0262002757613374
"AC125437.2",0
"AC104423.1",0
"AC023090.1",0
"AC023090.2",0
"NFATC1",0
"AC018445.3",0
"AC018445.1",0
"AC018445.4",0.0807673023420778
"AC018445.2",0
"AC068473.3",0
"AC068473.4",0
"AC068473.1",0
"AC068473.5",0
"CTDP1",0.438153806089125
"AC068473.2",0
"AC021594.1",0
"AC021594.2",0.0802197301830064
"KCNG2",0
"AC114341.1",0
"PQLC1",0.414174628378084
"HSBP1L1",0
"TXNL4A",0.227374748274041
"AC090360.1",0.0208444804453415
"RBFA",0
"RBFADN",0.0446098350419765
"SLC25A6P4",0
"ADNP2",0.1186101614029
"PARD6G-AS1",0.0560129000587847
"PARD6G",0
"AC139100.2",0
"AC139100.1",0.0533626280504398
"WASH5P",0
"AC008993.1",0
"AC008993.2",0
"AC008993.3",0
"MIR1302-11",0
"FAM138F",0
"OR4G3P",0
"OR4G1P",0
"OR4F17",0
"WBP1LP11",0
"OR4F8P",0.0503231422514062
"AC092192.1",0
"SEPT14P19",0
"CICP19",0
"AC092299.1",0
"AC010507.1",0
"LINC01002",0.589483337532382
"AC010507.2",0
"RNU6-1076P",0
"AC016588.2",0
"PLPP2",0.264801322374183
"MIER2",0.116376205541758
"AC016588.1",0
"THEG",0
"AC010641.1",0
"C2CD4C",0
"SHC2",0
"RNA5SP462",0
"ODF3L2",0
"MADCAM1",0.0251649083298906
"AC005775.1",0
"TPGS1",0.194805879250531
"CDC34",0.36981168889097
"GZMM",0.0619775500372101
"AC009005.1",0.0601749897392567
"BSG",1.36575875818841
"HCN2",0
"AC005559.1",0
"POLRMT",0.103809276773847
"AC004449.1",0
"FGF22",0
"RNF126",0.0985649296127882
"AC004156.1",0
"FSTL3",0.0425326470546603
"PRSS57",0
"RPS2P52",0.0473589625314717
"PALM",0.0213047027859622
"MISP",0.0407254977267954
"AC006273.1",0.0488192611626724
"LINC01836",0
"PTBP1",0.222659273368169
"MIR4745",0
"PLPPR3",0
"MIR3187",0
"AZU1",0
"PRTN3",0
"ELANE",0
"CFD",0.036366389674224
"MED16",0.474950505391407
"RNU6-9",0.0306576763950257
"R3HDM4",4.3459229309365
"KISS1R",0
"ARID3A",0.960712609178386
"AC005379.1",0
"AC005391.1",0.0559588194953029
"WDR18",0.0837512703648778
"AC004528.1",0
"GRIN3B",0
"TMEM259",0.764752390384058
"AC004528.2",0
"RNU6-2",0
"CNN2",2.23490895688672
"AC011558.1",0
"ABCA7",1.77035151437347
"ARHGAP45",2.46778120719692
"POLR2E",0.701877076895474
"GPX4",0.370622363478257
"SBNO2",0.2596842353987
"STK11",0.264690560750786
"HMGB2P1",0
"CBARP",0
"AC004221.1",0
"ATP5F1D",0.404467671123786
"MIDN",3.06279626341967
"CIRBP",1.49083692176051
"CIRBP-AS1",0
"C19orf24",0.216536991377797
"EFNA2",0
"RPS15P9",0
"AC005330.1",0
"MUM1",0
"AC004623.1",0
"AC005329.2",0
"NDUFS7",0
"AC005329.3",0
"AC005329.1",0
"GAMT",0.0311062973643288
"DAZAP1",0.0577977128945038
"RPS15",0.632152723319917
"AC027307.3",0.0542022261281358
"APC2",0.0482553746161908
"AC027307.2",0
"C19orf25",0.248685328713109
"PCSK4",0
"REEP6",0
"ADAMTSL5",0
"AC027307.1",0
"PLK5",0.075527235587826
"MEX3D",0.080452788022107
"RN7SL477P",0.0351926038100234
"MBD3",0.0351926038100234
"AC005943.2",0
"AC005943.1",0
"UQCR11",0.540901996508162
"TCF3",0.1788805442198
"RNU6-1223P",0
"AC005256.1",0
"ONECUT3",0.0428462720760695
"ATP8B3",0.128027510219143
"REXO1",0.197139068441742
"AC012615.2",0
"MIR1909",0
"AC012615.6",0.0349705262530797
"AC012615.3",0
"KLF16",0.116877992375033
"AC012615.4",0
"AC012615.1",0.0245158214062876
"AC012615.5",0
"ABHD17A",0.236931129543849
"SCAMP4",0.247883032466146
"ADAT3",0.026732880051609
"CSNK1G2",1.06651831636641
"CSNK1G2-AS1",0.352404060684137
"BTBD2",0.105735549089026
"AC005306.1",0
"AC004678.2",0.0564886830979688
"AC004678.1",0
"AC007136.1",0
"MKNK2",2.63291809486073
"MOB3A",2.70090351736274
"IZUMO4",0
"AP3D1",0.395167313936854
"DOT1L",0.271441843761502
"AC004490.1",0
"PLEKHJ1",0.144264327705604
"MIR1227",0
"MIR6789",0
"SF3A2",0.281323816517947
"AMH",0.0797091628582188
"MIR4321",0
"JSRP1",0.108578307391737
"OAZ1",6.39047574922285
"AC005258.1",0
"PEAK3",1.09614143780214
"LINGO3",0.764209851325673
"LSM7",0.150854676681693
"SPPL2B",0.0332690672230274
"TMPRSS9",0.0745244324909744
"TIMM13",0.0786829124883915
"LMNB2",0.0440168175015711
"MIR7108",0
"LINC01775",0
"GADD45B",0.515661242893408
"RNU6-993P",0
"GNG7",0.167466329279617
"ELOCP28",0
"RN7SL121P",0
"AC092068.2",0
"MIR7850",0
"AC092068.1",0.0585548135364095
"AC092068.3",0.0356506249217144
"AC006538.3",0.051448477284323
"DIRAS1",0.0278458243701984
"AC006538.2",0
"AC006538.1",0
"SLC39A3",0.0846648520128031
"SGTA",0.259294476996939
"THOP1",0
"ZNF554",0.018970354148072
"ZNF555",0
"AC006130.1",0
"ZNF556",0.0797843822297046
"AC006130.2",0.0384798576839856
"AC119403.2",0.0389805765893065
"ZNF57",0.0496687177583758
"AC119403.1",0
"ZNF77",0
"AC006277.1",0
"TLE6",0
"TLE2",0
"AC005944.1",0
"AES",0.0239498632829407
"GNA11",0.0416598239513859
"AC005262.2",0
"KF456478.1",0
"AC005262.1",0
"GNA15",0
"AC005264.1",0
"S1PR4",2.34325039257993
"NCLN",0.593100538431005
"CELF5",0
"AC010649.1",0
"NFIC",0.859767459556017
"AC007792.1",0
"AC005514.1",0
"SMIM24",0.0458739977486862
"AC005551.1",0
"DOHH",0.0629633407313985
"FZR1",0.264302598032084
"MFSD12",0.132596357679998
"C19orf71",0
"AC005786.3",0
"AC005786.2",0
"AC005786.4",0
"AC005786.1",0
"HMG20B",0.120673345293136
"GIPC3",0.0514522652838499
"TBXA2R",0
"CACTIN-AS1",0
"CACTIN",0.0755399622552479
"PIP5K1C",0.183309030254956
"AC004637.1",0
"TJP3",0.0399730877926232
"APBA3",0.0776383021134336
"AC005954.2",0
"AC005954.1",0
"MRPL54",0.0610575918732451
"RAX2",0
"AC005777.1",0
"MATK",0.0212310198374545
"ZFR2",0
"FTLP5",0
"ATCAY",0.0594945151704974
"RN7SL202P",0
"NMRK2",0
"DAPK3",0.463566443113694
"MIR637",0
"EEF2",0.253817325994274
"SNORD37",0
"PIAS4",0.17186924066286
"ZBTB7A",0.639806761929467
"AC016586.1",0
"MAP2K2",0.589723722427211
"CREB3L3",0
"SIRT6",0.149319431381402
"ANKRD24",0
"EBI3",0
"AC005578.1",0
"YJU2",0
"SHD",0
"TMIGD2",0
"FSD1",0
"STAP2",0.194839405644056
"AC104521.1",0
"MPND",0.0319752846256393
"AC007292.3",0
"EIF1P6",0
"AC007292.2",0
"SH3GL1",0.372868428125751
"AC007292.1",0
"CHAF1A",0
"AC011498.3",0
"UBXN6",0.468796166748975
"MIR4746",0
"AC011498.2",0
"AC011498.7",0.1300171044482
"AC011498.6",0.0251382562441737
"AC011498.1",0
"HDGFL2",0.138266707709656
"PLIN4",0.171392011747486
"PLIN5",1.29880803591226
"AC011498.4",0.108227824766915
"LRG1",2.49205855796237
"SEMA6B",0.098272408771234
"AC011498.5",0.0239498632829407
"TNFAIP8L1",0
"MYDGF",0.166502534202895
"AC005339.1",0
"DPP9",0.0957437512476045
"DPP9-AS1",0
"MIR7-3HG",0.052017358639827
"MIR7-3",0
"AC005523.1",0
"FEM1A",0.0781231198673139
"AC005523.2",0
"TICAM1",0.058681823416016
"AC027319.1",0
"PLIN3",0.159760544669109
"ARRDC5",0.167850018477311
"UHRF1",0.106815148096357
"MIR4747",0
"KDM4B",1.847021448881
"PTPRS",0
"AC022517.1",0
"RPL32P34",0
"AC005790.1",0
"ZNRF4",0
"TINCR",0
"SNRPEP4",0.0158660943648203
"SAFB2",0.473535941782176
"SAFB",0.270171639870129
"RPL36",0.417035631559635
"C19orf70",0.181822117825665
"HSD11B1L",0
"LONP1",0.12887402555487
"CATSPERD",0.0265449334685843
"PRR22",0
"AC011499.1",0
"DUS3L",0.0288440377708135
"NRTN",0
"FUT6",0
"FUT3",0
"AC024592.2",0
"FUT5",0
"AC024592.3",0
"NDUFA11",0.163947209591036
"AC024592.1",0
"AC104532.1",0
"VMAC",0.122730738266195
"AC104532.2",0
"CAPS",0.0810195839345449
"RANBP3",0.51227318442989
"AC011444.1",0
"RFX2",0.515914934727724
"AC011444.2",0
"AC011444.4",0
"AC011444.3",0
"ACSBG2",0
"AC011471.1",0
"AC011471.4",0
"MLLT1",0.333163775144254
"AC011471.2",0
"AC011471.3",0
"ACER1",0
"AC011491.3",0
"CLPP",0.169029145460889
"ALKBH7",0.0637174958459177
"PSPN",0.136063954669812
"GTF2F1",0.265068987948129
"AC011491.2",0
"MIR6885",0
"MIR6790",0
"AC011491.1",0.093581393887585
"KHSRP",0.189132358651264
"MIR3940",0
"SLC25A41",0.0652757214478823
"SLC25A23",0.191662422277601
"CRB3",0
"DENND1C",0.387037820658647
"AC010503.4",0.0429230588726499
"TUBB4A",0.0322172203811339
"AC010503.2",0
"AC010503.1",0
"TNFSF9",0.0420298211777982
"AC010503.3",0
"CLIC4P2",0
"CD70",0
"RPL7P50",0
"TNFSF14",0.522782765627847
"C3",0.314514330121893
"AC008760.2",0
"GPR108",0.342904726249631
"MIR6791",0
"TRIP10",0
"AC008760.1",0
"SH2D3A",0.115698911248581
"VAV1",0.80692538159635
"ADGRE1",0.0381114887713377
"AC020895.2",0
"AC020895.1",0
"ADGRE4P",0.0842011708156272
"AC025278.1",0
"FLJ25758",0.0347404328898213
"AC025278.2",0
"MBD3L2B",0
"MBD3L5",0
"MBD3L4",0
"MBD3L2",0
"MBD3L3",0
"ZNF557",0.0260986746378872
"INSR",0.403852132121114
"AC119396.1",0.0764103355852966
"AC008878.3",0
"AC119396.2",0
"ARHGEF18",0
"PEX11G",0
"TEX45",0.0473586263473673
"AC008878.1",0
"ZNF358",0
"AC008878.4",0
"MCOLN1",0.400551445222947
"AC008878.2",0
"PNPLA6",0.538768168121309
"CAMSAP3",0.0409336461754369
"MIR6792",0
"XAB2",0.0867582219073453
"PET100",0.239682666035715
"AC008763.2",0
"PCP2",0
"AC008763.1",0
"STXBP2",1.91741332018603
"RPS27AP19",0
"RETN",0.0362107830505256
"MCEMP1",0.819693256035742
"AC008763.3",0
"TRAPPC5",0
"FCER2",0
"CLEC4G",0.0487611593066754
"CD209",0
"RPL21P129",0
"CLEC4M",0
"CLEC4GP1",0
"EXOSC3P2",0.0297833713891676
"EVI5L",0.0259626056473829
"PRR36",0.0252316637805507
"AC010336.3",0
"LYPLA2P2",0
"RNA5SP463",0
"AC010336.7",0
"LRRC8E",0
"AC010336.1",0.0389805765893065
"MAP2K7",0.290507870691743
"AC010336.4",0
"TGFBR3L",0
"AC010336.2",0
"SNAPC2",0.0158660943648203
"CTXN1",0
"AC010336.5",0
"TIMM44",0.171482903172089
"ELAVL1",0.0553122980318585
"AC010336.6",0
"AC008946.1",0.0217995956971282
"CCL25",0
"FBN3",0
"AC022146.1",0
"CERS4",0.20886661796069
"AC022146.2",0
"CD320",0.0304006653590616
"AC010323.1",0
"NDUFA7",0
"RPS28",0.243931962280057
"KANK3",0
"AC010323.2",0
"ANGPTL4",0.0265485436126185
"RAB11B-AS1",0.0398542868231274
"MIR4999",0
"RAB11B",0.588385866451229
"MARCH2",0.124246080463658
"AC136469.1",0.0568077843820866
"AC136469.2",0
"HNRNPM",0.523180695371661
"PRAM1",1.62063182574862
"ZNF414",0.0713592078947154
"MYO1F",5.55672509790002
"AC092316.1",0
"ADAMTS10",0
"AC130469.1",0.0892411808827865
"LINC01862",0
"AC243312.1",0
"AC243312.2",0
"ACTL9",0.0322855538508007
"OR2Z1",0
"RPL23AP78",0
"AC012616.1",0
"ZNF558",0.0648929226959268
"AC008734.1",0
"MBD3L1",0
"AC008734.2",0
"MUC16",0.305049723316223
"BOLA3P2",0
"OR1M4P",0
"OR1M1",0
"OR7G2",0
"OR7G1",0.0425326470546603
"OR7G15P",0
"OR7G3",0.105876908483333
"ZNF317",0.0799493963709731
"OR7D2",0
"ELOCP29",0
"OR7E16P",0
"OR7E25P",0.0627614092900652
"OR7D4",0
"OR7D1P",0.0553522218559204
"OR7E24",0
"OR7E18P",0
"OR7E19P",0
"OR7H1P",0
"AC011451.1",0.0257960937084383
"ZNF699",0.195746569263937
"ZNF559",0.075437386190555
"ZNF559-ZNF177",0
"AC011451.2",0
"ZNF177",0
"AC011451.3",0
"ZNF266",0.178266871945484
"ZNF560",0.0359720575537439
"AC008567.2",0
"AC008567.1",0
"ZNF426",0.216003060055389
"ZNF426-DT",0.0355910026317727
"ZNF121",0.0428527722590175
"ZNF561",0
"ZNF561-AS1",0.0268308573780797
"ZNF562",0.289671915598693
"RPS4XP22",0
"ZNF812P",0
"AC008759.3",0
"AC008759.1",0
"AC008759.2",0
"ZNF846",0.024706485257042
"AC008752.3",0
"UBE2L4",0
"AC008752.1",0
"FBXL12",0.100939112147571
"RPL10P15",0
"UBL5",1.2724727280662
"AC008752.2",0
"PIN1",0.148246683233617
"OLFM2",0
"COL5A3",0
"AC008742.1",0
"RDH8",0
"C3P1",0.0472789697533362
"MIR5589",0
"C19orf66",0.31654441214552
"AC020931.1",0
"ANGPTL6",0
"PPAN-P2RY11",0
"PPAN",0.0443717006504543
"SNORD105",0
"SNORD105B",0
"P2RY11",0
"EIF3G",0.18674938297716
"DNMT1",0.100763776081645
"S1PR2",0.0269538936957473
"MIR4322",0
"MRPL4",0.070579741437865
"AC011511.2",0
"AC011511.3",0
"ICAM1",0.272254628849505
"AC011511.5",0.0492750386519028
"ICAM4",0
"ICAM5",0.0304790749548848
"ZGLP1",0.0418508821303755
"AC011511.1",0
"FDX2",0
"AC011511.4",0
"RAVER1",0.0560394832034014
"AC114271.1",0.0261086931382969
"ICAM3",0.149761900091394
"TYK2",1.15865787737907
"CDC37",0.551377313212217
"MIR1181",0
"PDE4A",0
"KEAP1",0.15793834557432
"AC011461.1",0
"S1PR5",0.0363580501324079
"ATG4D",0.0435434677180987
"RNU7-140P",0
"MIR1238",0
"KRI1",0.11663869342253
"CDKN2D",0.826041528500052
"AP1M2",0.198910853875828
"AC011475.1",0.0297833713891676
"SLC44A2",2.86927124496018
"ILF3-DT",0.295054978853683
"ILF3",0.0973608449560232
"QTRT1",0
"DNM2",1.37363210782725
"MIR638",0
"MIR4748",0.0213047027859622
"MIR199A1",0
"MIR6793",0
"TMED1",0
"C19orf38",1.12210052493719
"AC007229.1",0
"CARM1",0
"YIPF2",0
"TIMM29",0.0797079681823476
"SMARCA4",0.378092392049421
"AC011442.1",0
"RN7SL192P",0
"LDLR",0.045593693222413
"MIR6886",0
"SPC24",0
"KANK2",0.133288626733097
"DOCK6",0.0324595010490504
"AC011472.1",0
"AC011472.5",0
"AC011472.4",0
"ANGPTL8",0
"TSPAN16",0.0737731691217042
"AC011472.2",0.799384898023768
"RAB3D",0.389607832282243
"AC011472.3",0
"TMEM205",0.0967140788767542
"CCDC159",0.38285799836468
"PLPPR2",1.243118110397
"AC024575.1",0
"SWSAP1",0.220383094609334
"EPOR",0.201359708010888
"RGL3",0.0507857943696652
"CCDC151",0
"PRKCSH",0.279846499506991
"ELAVL3",0
"AC008481.3",0
"ZNF653",0
"MIR7974",0
"ECSIT",0.0748771448957132
"RN7SL833P",0
"AC008481.2",0
"AC008481.1",0
"CNN1",0
"ELOF1",0.157855628852015
"ZNF627",0.0481254779080518
"ACP5",0.0961460017123586
"GAPDHP76",0
"AC008543.1",0
"ZNF887P",0
"HNRNPA1P10",0
"ZNF833P",0
"ZNF823",0
"AC008543.3",0.115605145177771
"AC008543.2",0
"ZNF441",0.073461006710147
"AC008543.5",0
"ZNF491",0
"ZNF440",0.188991682231491
"AC008543.4",0
"ZNF439",0
"AC020951.1",0
"ZNF69",0.18218685025685
"ZNF700",0.237260262829506
"AC008770.2",0
"AC008770.3",0
"ZNF763",0.0695018924370953
"ZNF433-AS1",0
"RNA5SP464",0
"ZNF433",0
"AC008770.1",0
"RNA5SP465",0
"ZNF878",0
"ZNF844",0.107304857767315
"RNA5SP466",0
"ZNF788P",0
"ZNF20",0
"RSL24D1P8",0
"RNA5SP467",0
"ZNF625-ZNF20",0
"AC022415.1",0
"ZNF625",0
"ZNF136",0.131024658198348
"AC012618.3",0
"ZNF44",0.360931996819716
"AC012618.1",0.052402749754151
"AC012618.2",0
"ZNF563",0
"ZNF442",0.0687354993011404
"RPS29P23",0
"AC008758.4",0
"AC008758.3",0
"ZNF799",0.0626542282994268
"AC008758.5",0
"ZNF443",0.0378143162697706
"AC008758.6",0
"AC008758.2",0
"ZNF709",0
"AC008758.1",0
"MTND2P40",0.0213047027859622
"MTCO1P27",0
"MTCO2P27",0
"MTATP6P27",0.0213047027859622
"PPIAP20",0.0270310656753919
"ZNF564",0.0923509868744071
"AC010422.6",0
"AC010422.4",0
"AC010422.1",0
"PGK1P2",0
"ZNF490",0
"ZNF791",0.401498723527042
